GlobalTime,time,station,site,moduleConfig,inputParamterVersion,SWversion,lotNum,barcode,sensorID,LensSN,vcmID,SPModuleSN,FlexureSN,standAlone,TestSW_Rev_NVM,option,AFcode,Sharpness_JEN,Sharpness_MGLVN,sfr_560cm_n4_cen_avg,sfr_560cm_n4_cen_TL_137,sfr_560cm_n4_cen_BR_138,sfr_560cm_n4_cen_TR_139,sfr_560cm_n4_cen_BL_140,sfr_560cm_n4_30F_TL_80,sfr_560cm_n4_30F_T_83,sfr_560cm_n4_30F_TR_88,sfr_560cm_n4_30F_TL_105,sfr_560cm_n4_30F_TL_110,sfr_560cm_n4_30F_TR_115,sfr_560cm_n4_30F_TR_117,sfr_560cm_n4_30F_BL_159,sfr_560cm_n4_30F_BL_165,sfr_560cm_n4_30F_BR_168,sfr_560cm_n4_30F_BR_171,sfr_560cm_n4_30F_BL_188,sfr_560cm_n4_30F_B_191,sfr_560cm_n4_30F_BR_196,sfr_560cm_n4_60F_TL_20,sfr_560cm_n4_60F_TL_22,sfr_560cm_n4_60F_TR_36,sfr_560cm_n4_60F_TR_37,sfr_560cm_n4_60F_TL_46,sfr_560cm_n4_60F_TR_66,sfr_560cm_n4_60F_L_126,sfr_560cm_n4_60F_R_150,sfr_560cm_n4_60F_BL_210,sfr_560cm_n4_60F_BR_230,sfr_560cm_n4_60F_BL_240,sfr_560cm_n4_60F_BL_241,sfr_560cm_n4_60F_BR_256,sfr_560cm_n4_60F_BR_258,sfr_560cm_n4_85F_TL_1,sfr_560cm_n4_85F_TR_14,sfr_560cm_n4_85F_TL_15,sfr_560cm_n4_85F_TL_17,sfr_560cm_n4_85F_TL_18,sfr_560cm_n4_85F_TR_39,sfr_560cm_n4_85F_TR_41,sfr_560cm_n4_85F_TR_42,sfr_560cm_n4_85F_TL_44,sfr_560cm_n4_85F_TR_70,sfr_560cm_n4_85F_BL_208,sfr_560cm_n4_85F_BR_234,sfr_560cm_n4_85F_BL_235,sfr_560cm_n4_85F_BL_237,sfr_560cm_n4_85F_BL_238,sfr_560cm_n4_85F_BR_259,sfr_560cm_n4_85F_BR_261,sfr_560cm_n4_85F_BR_262,sfr_560cm_n4_85F_BL_263,sfr_560cm_n4_85F_BR_276,sfr_560cm_n8_cen_avg,sfr_560cm_n8_cen_TL_137,sfr_560cm_n8_cen_BR_138,sfr_560cm_n8_cen_TR_139,sfr_560cm_n8_cen_BL_140,sfr_560cm_n8_30F_TL_80,sfr_560cm_n8_30F_T_83,sfr_560cm_n8_30F_TR_88,sfr_560cm_n8_30F_TL_105,sfr_560cm_n8_30F_TL_110,sfr_560cm_n8_30F_TR_115,sfr_560cm_n8_30F_TR_117,sfr_560cm_n8_30F_BL_159,sfr_560cm_n8_30F_BL_165,sfr_560cm_n8_30F_BR_168,sfr_560cm_n8_30F_BR_171,sfr_560cm_n8_30F_BL_188,sfr_560cm_n8_30F_B_191,sfr_560cm_n8_30F_BR_196,sfr_560cm_n8_60F_TL_20,sfr_560cm_n8_60F_TL_22,sfr_560cm_n8_60F_TR_36,sfr_560cm_n8_60F_TR_37,sfr_560cm_n8_60F_TL_46,sfr_560cm_n8_60F_TR_66,sfr_560cm_n8_60F_L_126,sfr_560cm_n8_60F_R_150,sfr_560cm_n8_60F_BL_210,sfr_560cm_n8_60F_BR_230,sfr_560cm_n8_60F_BL_240,sfr_560cm_n8_60F_BL_241,sfr_560cm_n8_60F_BR_256,sfr_560cm_n8_60F_BR_258,sfr_560cm_n8_85F_TL_1,sfr_560cm_n8_85F_TR_14,sfr_560cm_n8_85F_TL_15,sfr_560cm_n8_85F_TL_17,sfr_560cm_n8_85F_TL_18,sfr_560cm_n8_85F_TR_39,sfr_560cm_n8_85F_TR_41,sfr_560cm_n8_85F_TR_42,sfr_560cm_n8_85F_TL_44,sfr_560cm_n8_85F_TR_70,sfr_560cm_n8_85F_BL_208,sfr_560cm_n8_85F_BR_234,sfr_560cm_n8_85F_BL_235,sfr_560cm_n8_85F_BL_237,sfr_560cm_n8_85F_BL_238,sfr_560cm_n8_85F_BR_259,sfr_560cm_n8_85F_BR_261,sfr_560cm_n8_85F_BR_262,sfr_560cm_n8_85F_BL_263,sfr_560cm_n8_85F_BR_276,sfr_oc_shift_x,sfr_oc_shift_y,sfr_oc_x,sfr_oc_y,alignment_560cm_EFL,alignment_560cm_PFL,alignment_560cm_dFOV_DOTS,alignment_560cm_tilt_x,alignment_560cm_tilt_y,alignment_560cm_rotation,pass_items,fail_items,result,
T220307203609821VCMLEBC040,'2022-03-07 20:36:26:844,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170525,0x5240f961b8877705,AS1C06404379A7319730031028,AJ7C0722E24HB431B623,DNB21523053260C05A,0,0.0000000000,1,0,0.0345475791,0.0000000000,0.1969896778,0.2894353867,0.2782022655,0.1276489347,0.0926721245,0.3661684990,0.1716216803,0.1973475665,0.4887825251,0.1484382749,0.3311527669,0.2786004841,0.1575633138,0.2209108174,0.0930236578,0.5345990658,0.0387073308,0.0389309265,0.3223929703,0.2950620055,0.1233269870,0.1735004485,0.4371446073,0.3863411546,0.1709833443,0.3170412779,0.3658315837,0.1335077137,0.4524076581,0.1362036318,0.3348855972,0.3372927010,0.0965581164,0.2052181065,0.0555074252,0.2043698132,0.0560799241,0.0542289242,0.0448876023,0.3122266233,0.3342263103,0.0436420441,0.1552892625,0.1936888844,0.0514746159,0.1706182212,0.3104156256,0.3650146425,0.3886825740,0.0710747987,0.0609798655,0.1854778528,0.4015181661,0.5873319954,0.6947993040,0.7079975605,0.4881647229,0.4583663940,0.6990703940,0.5357180238,0.5604141355,0.7596406341,0.4675200582,0.7019932270,0.6650238037,0.5943598747,0.6777728796,0.4339399934,0.7936540842,0.4616526365,0.4689476192,0.7020663023,0.6552758217,0.4695172310,0.5953218937,0.7770791054,0.7058197856,0.6172779799,0.6630147099,0.7350220680,0.5413070321,0.7666815519,0.5370115042,0.7250852585,0.7103646994,0.5094268322,0.5997821093,0.3852563500,0.6296838522,0.4332979321,0.4224001467,0.4180154204,0.7071487904,0.7189400792,0.3527174294,0.6078970432,0.6208908558,0.4935352206,0.5996972919,0.7131446600,0.7322290540,0.7503509521,0.5562323332,0.5341548920,0.6111384034,0.7312453985,14.0692307692,53.9384615385,2030.5692307692,1458.5615384615,5.7694847816,5.7754350109,77.8109822197,0.2746153625,1.0071652740,0.7365115065,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307203609821VCMLEBC040,'2022-03-07 20:36:28:224,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170525,0x5240f961b8877705,AS1C06404379A7319730031028,AJ7C0722E24HB431B623,DNB21523053260C05A,0,0.0000000000,2,-40,0.0199622348,0.0000000000,0.4994189516,0.5182826519,0.5229295492,0.4789438844,0.4775197208,0.4305859208,0.4858385026,0.4906302989,0.4559015632,0.4914813936,0.5297062993,0.4077630639,0.4420946240,0.5709232092,0.4551742673,0.4216626287,0.4468811750,0.4727208316,0.4625903368,0.3535725176,0.4388832450,0.3859329224,0.3691462278,0.3984469175,0.3486711383,0.3918462396,0.3162900209,0.3745943904,0.3491840959,0.4319925010,0.4531054497,0.3448451757,0.4527390599,0.3496813774,0.1183177084,0.3797822595,0.3835546970,0.3886981606,0.1272895932,0.4351820946,0.3712263107,0.2752415240,0.4159208834,0.4725087881,0.4337770045,0.3291037083,0.4803732336,0.4185118377,0.4483779371,0.5131473541,0.4951758981,0.3524135351,0.4482299685,0.8092181981,0.8133926392,0.8215837479,0.8011500239,0.8007463813,0.7602363825,0.7760554552,0.7861957550,0.7695267797,0.7956542373,0.8110950589,0.7585388422,0.7677813172,0.8394288421,0.7958025336,0.7705693245,0.7707179189,0.7806391716,0.7854171395,0.7021462917,0.7806141973,0.7239964008,0.7132302523,0.7289196849,0.7005192637,0.7292848229,0.6854057312,0.7128268480,0.7042668462,0.7368205786,0.7657629848,0.6985695362,0.7805777788,0.7061458826,0.5423424244,0.7189579010,0.7446991205,0.7434931993,0.5763252974,0.7307101488,0.7066736817,0.6771294475,0.7374697328,0.7731731534,0.7659057379,0.6937228441,0.7895987034,0.7602877617,0.7322946787,0.8046866655,0.8017399311,0.7040558457,0.7188660502,13.9303797468,53.6476793249,2030.4303797468,1458.8523206751,5.7385912366,5.7444778813,78.0021808990,0.2734639824,1.0070829647,0.7358839060,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,

T220307204037548VCMLEBC040,'2022-03-07 20:40:42:542,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,0,-128,0.0501109248,0.0000000000,0.0496692285,0.0497537702,0.0723002478,0.0573786199,0.0192442760,0.0894276127,0.0608081147,0.0673188418,0.0922410786,0.0546633303,0.0555604957,0.0676020980,0.0825329125,0.0756859630,0.0085010976,0.0874888524,0.1027243435,0.1215087920,0.1050916910,0.1868691593,0.1197289526,0.1039968133,0.1631448865,0.1930478215,0.0948001146,0.1752810031,0.0885692760,0.1596144438,0.1164283752,0.1309017837,0.1539667547,0.1095209271,0.1194213256,0.1597028822,0.0698206499,0.1925606877,0.0832033008,0.0896546543,0.0877972171,0.1297190934,0.1228412092,0.0712775216,0.1439877152,0.1402793229,0.0353760049,0.2062807679,0.1580009311,0.1132681966,0.1465462893,0.0873220190,0.0859505683,0.1736314297,0.1447615325,0.3536996916,0.4568765163,0.4296564460,0.2684203088,0.2598454952,0.3966705501,0.3460814953,0.2202597558,0.3093868792,0.2996702194,0.4785487652,0.2007762492,0.2087809145,0.4547575712,0.2773780227,0.2576388717,0.1976549327,0.2877722085,0.3435080051,0.3661574125,0.2633372545,0.2148256451,0.4353714585,0.3540801406,0.2097824514,0.3017438650,0.2080509365,0.2437220812,0.2323084176,0.2128085196,0.4518182576,0.2314236462,0.2348512411,0.5266346931,0.4602960050,0.5049837828,0.2257565260,0.2477948666,0.4383293092,0.4430957437,0.4291581511,0.3141336441,0.4835075736,0.4848342836,0.2543983757,0.4725004435,0.4673283696,0.4359893203,0.4686295986,0.1771590114,0.2160091400,0.4996882081,0.4940581918,-1.2940074906,53.2415730337,2015.2059925094,1459.2584269663,5.6924617606,5.6982540988,78.3093474440,-0.0151690719,1.0074946203,0.8436043171,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:43:346,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,0,-96,0.0317744585,0.0000000000,0.2045583855,0.3274726272,0.3002218604,0.0984777063,0.0920613483,0.2102504373,0.1326675713,0.0481024981,0.0820625648,0.1368953884,0.3648983240,0.0411265530,0.0394687541,0.3439321518,0.1201436669,0.0592361316,0.0570657179,0.1044943929,0.1763320267,0.2039703131,0.1952748597,0.1145494133,0.3383764625,0.1841169000,0.1182675064,0.1347672343,0.0911266059,0.1418757141,0.0935632586,0.1410992295,0.3591843843,0.0873079002,0.1612863243,0.3628430963,0.2720384002,0.3493236899,0.1130332798,0.1411740482,0.2736291587,0.3252143562,0.3113907576,0.1694797724,0.3610870838,0.3487679958,0.0936022252,0.3323500752,0.3415758014,0.3053294420,0.2948063016,0.0702476278,0.1057035923,0.3368765712,0.3069151044,0.6269471645,0.7158180475,0.7048849463,0.5497290492,0.5373566151,0.6617810130,0.5976854563,0.5003453493,0.5806637406,0.5698080063,0.7272593379,0.4817357957,0.4988281727,0.7274942398,0.5606704950,0.5450913906,0.5020551682,0.5864840746,0.6362907290,0.5866553187,0.4740570188,0.4249069095,0.6588017941,0.5814487934,0.4310606420,0.5314715505,0.4435453117,0.4674775004,0.4784965217,0.4317505062,0.6759723425,0.4739775658,0.4369130731,0.6838543415,0.6317750812,0.6483765244,0.4423115551,0.4721188545,0.6097521782,0.6665635705,0.6612244844,0.5366610885,0.6923519373,0.6965627670,0.4929115474,0.6317160130,0.6882093549,0.6695512533,0.6317882538,0.3952301145,0.4324242771,0.6552207470,0.6376652718,-1.4477911647,53.3273092369,2015.0522088353,1459.1726907631,5.7136518011,5.7194873653,78.1777077766,-0.0180398021,1.0053864816,0.8506782952,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:44:164,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,0,-64,0.0181882843,0.0000000000,0.5743008703,0.6350835562,0.6547436714,0.5044022202,0.5029740334,0.6062635183,0.5040122867,0.4137793779,0.4913810790,0.5349577665,0.6444834471,0.3974592090,0.4169490337,0.6695914268,0.5319572091,0.4614824057,0.4290384352,0.5010271072,0.5810109377,0.4687540531,0.3967987597,0.3176487088,0.5543138981,0.4504262209,0.3284844756,0.3877291679,0.3348802328,0.3623722196,0.3799912333,0.3272584975,0.5796692371,0.3950099349,0.3625669479,0.5020771623,0.4889930487,0.4657106996,0.3151854873,0.3582212329,0.4684615135,0.5554928780,0.5422735214,0.4068603814,0.5296773911,0.5345638990,0.3768656254,0.4468767643,0.5736538172,0.5689420700,0.4241137207,0.2688045204,0.3307943940,0.4882339239,0.4183679819,0.8278050274,0.8452776074,0.8640829325,0.8030046225,0.7988549471,0.8177282810,0.7794774175,0.7577253580,0.7796068192,0.8081355691,0.8421658874,0.7501693964,0.7623372078,0.8696431518,0.8153177500,0.7759774327,0.7745331526,0.8030824661,0.8283692598,0.7566254735,0.7137991190,0.6914115548,0.8088599443,0.7501208782,0.7024711370,0.7291522026,0.6975114346,0.7208057046,0.7252237201,0.7071953416,0.8213562965,0.7292860746,0.6935876608,0.7652634382,0.7488071918,0.7569914460,0.6818144321,0.7064318657,0.7528458834,0.8075525165,0.8024987578,0.7353233099,0.7898049355,0.7994062304,0.7274898887,0.7465947270,0.8250914216,0.8166610599,0.7408627868,0.6648604870,0.6873993278,0.7538444400,0.7273133993,-1.3347826087,53.2043478261,2015.1652173913,1459.2956521739,5.7400097096,5.7458992663,78.0429904320,-0.0158158161,0.9984370900,0.8516454287,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:45:027,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,0,-32,0.0196065979,0.0000000000,0.5368414223,0.4117957354,0.4459865689,0.6338627934,0.6557205915,0.4907146096,0.4800367355,0.6199477911,0.5100210309,0.6260206699,0.3738673031,0.6198915839,0.6162413359,0.4094423056,0.6533237100,0.5222315788,0.6298220158,0.5333622098,0.5179588199,0.4841961861,0.5993766189,0.5328040123,0.3857383430,0.4395214915,0.5579101443,0.4430410862,0.5085993409,0.5354948044,0.4905925393,0.5541678071,0.3954668045,0.5151956677,0.6011424661,0.4424924254,0.5029457808,0.4151388407,0.5339041948,0.5413846970,0.5033209920,0.4055481553,0.4238070250,0.4838271141,0.3491410017,0.3720720410,0.5467250347,0.4193854034,0.4215217531,0.4663342237,0.3544150591,0.5710297823,0.5895794630,0.4377427697,0.3391892314,0.8071757853,0.7393915057,0.7722140551,0.8517491817,0.8653483987,0.7541452646,0.7540637851,0.8230136633,0.7654526234,0.8429171443,0.7182270288,0.8230410218,0.8244324923,0.7543225288,0.8661010861,0.7868071795,0.8349218369,0.7934952974,0.7771257162,0.7355196476,0.8311679363,0.7940044403,0.7450442314,0.7216619253,0.8094092607,0.7338385582,0.7940163016,0.7904385328,0.7821120024,0.8050510287,0.7534742951,0.7914641500,0.8374947906,0.7469885945,0.7621783018,0.7424483299,0.8055882454,0.8110522628,0.7764910460,0.7450619340,0.7446572185,0.7721610069,0.6982140541,0.7206606269,0.8120560646,0.7491749525,0.7544417381,0.7691210508,0.7293310165,0.8171938658,0.8266791105,0.7486479878,0.6971654892,-1.7586206897,53.5775862069,2014.7413793103,1458.9224137931,5.7629661318,5.7689029161,77.8987833371,-0.0237507782,1.0014976490,0.8521750026,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:45:875,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,0,0,0.0370031669,0.0000000000,0.1344711166,0.0370360389,0.1158047765,0.1746741831,0.2103694677,0.1004919410,0.1083966270,0.2715205550,0.1468946487,0.1231711954,0.0582032651,0.2999758720,0.2871156931,0.1191785485,0.1886014789,0.2189217210,0.3220042586,0.2420980483,0.1979748607,0.2208784223,0.2649467587,0.3114417493,0.1114284694,0.2066122591,0.3268254399,0.2141522318,0.2546867728,0.3050645590,0.2196649611,0.3158303797,0.1134483218,0.2491807044,0.3090921640,0.2314560562,0.3169234395,0.1964132935,0.3509295583,0.3180791736,0.3031113744,0.0425944068,0.0518505089,0.2299320102,0.0354380868,0.0449383780,0.2785613537,0.1902778149,0.0761142522,0.0474464223,0.1228767484,0.4160093665,0.3839432895,0.1886516511,0.1424041092,0.5537501648,0.4469252229,0.4782553017,0.6357675791,0.6540525556,0.5010534525,0.5242478848,0.6451091766,0.5409568548,0.6102041006,0.4154163599,0.6538883448,0.6454296112,0.4526448250,0.6424862146,0.5797595978,0.6553530693,0.5841342211,0.5340613723,0.5299984217,0.6948795319,0.6557453871,0.4587459266,0.5187569857,0.6717033386,0.5506643653,0.6428214908,0.6313746572,0.6085329056,0.6593658328,0.4638621807,0.6237692833,0.7309535742,0.6066893935,0.6516457200,0.5996827483,0.7153039575,0.6968662739,0.6726188064,0.5054553747,0.5125242472,0.6243128777,0.4666911960,0.4858552217,0.6826577187,0.6111175418,0.5040654540,0.5240579844,0.5777209997,0.7574917078,0.7392309904,0.6060169935,0.5518395305,-1.6666666667,53.6969696970,2014.8333333333,1458.8030303030,5.7917774136,5.7977737377,77.7485812647,-0.0219059322,0.9987524865,0.8515536275,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:46:968,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,1,-96,0.0316643804,0.0000000000,0.2069715708,0.3319905698,0.3051568866,0.0952469558,0.0954918712,0.2145876586,0.1389091909,0.0444840230,0.0856532902,0.1387523115,0.3642266989,0.0364315584,0.0373358354,0.3495798707,0.1193744689,0.0597257838,0.0589263774,0.1012328863,0.1741358638,0.2090437263,0.1965612769,0.1111431122,0.3370001614,0.1880896688,0.1166620627,0.1331494004,0.0896149874,0.1440351605,0.0935369879,0.1448661089,0.3664017916,0.0905112103,0.1669721901,0.3652073443,0.2832536101,0.3443609774,0.1202470511,0.1374409795,0.2687078714,0.3274907172,0.3187531233,0.1743407696,0.3614451289,0.3425423503,0.1016084403,0.3358097672,0.3475049734,0.3140831590,0.3058587909,0.0756301358,0.1028345823,0.3321584463,0.3030010462,0.6301731914,0.7204229236,0.7081469297,0.5532491207,0.5388737917,0.6668148637,0.6001414061,0.5006099343,0.5848142505,0.5736422539,0.7310767770,0.4822068512,0.4983818829,0.7290143967,0.5601640344,0.5468585491,0.4986032844,0.5891443491,0.6377772093,0.5866029263,0.4744247198,0.4286690950,0.6630822420,0.5864902139,0.4294541478,0.5300524831,0.4431515336,0.4719725251,0.4756031036,0.4362986982,0.6768187881,0.4787164927,0.4432353377,0.6802703142,0.6323772669,0.6518006325,0.4434669316,0.4732572734,0.6095197797,0.6720148921,0.6606943607,0.5420575142,0.6908222437,0.6929726005,0.4898803830,0.6297078133,0.6917161942,0.6678686142,0.6304153204,0.4030608833,0.4367240369,0.6535432935,0.6412457228,-1.3502024291,53.2287449393,2015.1497975709,1459.2712550607,5.7150158174,5.7208541695,78.1761369021,-0.0161784789,1.0032713265,0.8523280851,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:47:816,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,1,-88,0.0278243493,0.0000000000,0.2927122749,0.4278663397,0.4072772861,0.1733907461,0.1623147279,0.3203642368,0.2195241749,0.0777679533,0.1732721776,0.2110721767,0.4596698284,0.0674900264,0.0586965010,0.4450961649,0.1930049360,0.1428516656,0.0714322031,0.1884582043,0.2821425796,0.2630233169,0.2233212143,0.1096676886,0.4038875103,0.2375534773,0.1049065739,0.1631873250,0.0874406621,0.1382779479,0.1173246503,0.1221018136,0.4258324206,0.1140317321,0.1844891310,0.4064617157,0.3306852877,0.3878973126,0.1447116733,0.1717893034,0.3307936192,0.3858769238,0.3766212463,0.2205128670,0.4202054143,0.4063774347,0.1517260969,0.3664803207,0.4156302810,0.3741630316,0.3350054026,0.0945762321,0.1284112632,0.3816273212,0.3375847936,0.6887195259,0.7681936026,0.7590954304,0.6189420223,0.6086470485,0.7143923044,0.6534907818,0.5683929324,0.6401454210,0.6377363801,0.7737182975,0.5535400510,0.5692932010,0.7788038254,0.6271293759,0.6155261397,0.5752023458,0.6505746245,0.6975221634,0.6378726363,0.5317474008,0.4927656054,0.7085160017,0.6342260838,0.4983499646,0.5958561897,0.5054268837,0.5357592106,0.5385649204,0.5023690462,0.7250545025,0.5422752500,0.5014740825,0.7115246058,0.6637606025,0.6835631132,0.5038361549,0.5357068181,0.6517380476,0.7162488103,0.7039124370,0.5955786705,0.7302075028,0.7337013483,0.5554443002,0.6686949730,0.7388756275,0.7134981155,0.6609548330,0.4600945711,0.4924111366,0.6792558432,0.6652261019,-1.2804878049,53.2073170732,2015.2195121951,1459.2926829268,5.7188879560,5.7247342263,78.1468024085,-0.0148418151,1.0021841283,0.8485697864,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:48:624,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,1,-80,0.0239800843,0.0000000000,0.3918468431,0.5225605965,0.5104119778,0.2719577551,0.2624570429,0.4274432063,0.3235894442,0.1640728712,0.2769412398,0.3138978481,0.5449060798,0.1515488625,0.1538752913,0.5458834767,0.2937114835,0.2482781559,0.1667961329,0.2997344434,0.3921509981,0.3308005929,0.2691936493,0.1314387769,0.4624784291,0.3114012480,0.1370304674,0.2230611444,0.1333188713,0.1722078919,0.2007745504,0.1478370726,0.4892850518,0.2033294141,0.2309555262,0.4512531459,0.3845041394,0.4177913666,0.1844252050,0.2221493423,0.3720937967,0.4554537535,0.4484927952,0.2850003242,0.4712967277,0.4651391506,0.2037183642,0.4020829201,0.4809919596,0.4514226913,0.3750530779,0.1375378966,0.1841899455,0.4231772423,0.3665294647,0.7448166460,0.8049336672,0.8093608618,0.6865657568,0.6784062982,0.7619789839,0.7074940205,0.6364039779,0.6968567371,0.7002967596,0.8101329803,0.6224209070,0.6429371834,0.8232498169,0.6954190135,0.6759704351,0.6462242007,0.7127354145,0.7549524307,0.6840155721,0.5962330103,0.5623039603,0.7518690825,0.6838433146,0.5664008260,0.6457652450,0.5703605413,0.6050677299,0.6075767875,0.5738081336,0.7653644085,0.6087635756,0.5645481348,0.7373096943,0.6992842555,0.7114433050,0.5623680353,0.5938597918,0.6837408543,0.7529248595,0.7497925758,0.6450738907,0.7600733638,0.7631418109,0.6135023832,0.6957100034,0.7761650681,0.7573434114,0.6945813298,0.5308032036,0.5598801970,0.7130162716,0.6916930676,-1.3641975309,53.0843621399,2015.1358024691,1459.4156378601,5.7259600648,5.7318208107,78.1119100964,-0.0164133276,0.9986108032,0.8482947961,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
T220307204037548VCMLEBC040,'2022-03-07 20:40:49:470,VCMLEBC040A,3,DB_C1001,210615ADOE,R13A_IPQC_MFG_SFR_InfDn_C10_21090805_b1779c9, C3141 MBO OVEN,,19cc74170731,0x5240fe61ccf4ab01,AS1C0640437BA731A731028015,AJ7C0722F248B231B624,DNB21523053110D03A,0,0.0000000000,1,-72,0.0208597944,0.0000000000,0.4897889644,0.5982314944,0.5959943533,0.3863582611,0.3785717487,0.5353710651,0.4175525308,0.2897468805,0.3925454617,0.4245923758,0.6096804142,0.2621444166,0.2807951570,0.6207568645,0.4098832011,0.3568627238,0.2909443378,0.4019995034,0.4980676770,0.4049489796,0.3335750103,0.2095175833,0.5158904791,0.3844524622,0.2215913236,0.3097655177,0.2263188660,0.2532559335,0.2852979302,0.2182241827,0.5445125699,0.2914445400,0.2873150110,0.4839221537,0.4466054440,0.4459588528,0.2424662560,0.2861223221,0.4332017601,0.5106576681,0.5038387775,0.3383501172,0.5148764253,0.5148077011,0.2894080877,0.4281545877,0.5329806805,0.5160096288,0.3989622593,0.1927122325,0.2375224829,0.4664939344,0.3981951177,0.7913452834,0.8324164152,0.8410921693,0.7496463060,0.7422262430,0.7949435711,0.7502825260,0.6998395324,0.7444048524,0.7603502274,0.8361178637,0.6859250069,0.7064243555,0.8543668389,0.7594897747,0.7308310270,0.7113265991,0.7601214647,0.7971797585,0.7278186083,0.6548020244,0.6293243170,0.7860027552,0.7210133076,0.6374456286,0.6931191683,0.6384864450,0.6643539071,0.6698784828,0.6422180533,0.8007348776,0.6734986305,0.6256991029,0.7533814907,0.7273796201,0.7346202731,0.6262819767,0.6573107243,0.7176834345,0.7854292989,0.7789586186,0.6910097003,0.7794440985,0.7881132364,0.6741598845,0.7245402336,0.8038827777,0.7939730287,0.7161676884,0.5953316689,0.6245706081,0.7385842800,0.7113719583,-1.4316239316,53.0470085470,2015.0683760684,1459.4529914530,5.7336753780,5.7395519365,78.0741199653,-0.0176700942,0.9965576846,0.8521475552,alignment_560cm_EFL / alignment_560cm_rotation / ,,1,
